IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000017262103|PT2946|LOC0000000001800607|Poste|-29.759858500|-57.092681700|Aerial|Autossustentável|16.610000000|16.610000000|PT2936|LOC0000000001800587|Poste|-29.759949400|-57.092745800|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|ROT0000000017261828|PT2946 >> PT2936|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017262103|PT2925|LOC0000000001800565|Poste|-29.759856700|-57.092005600|Aerial|Autossustentável|48.810000000|48.810000000|PT2922|LOC0000000001800559|Poste|-29.759858100|-57.092510300|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|ROT0000000002409413|PT2925 >> PT2922|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017262103|PT2946|LOC0000000001800607|Poste|-29.759858500|-57.092681700|Aerial|Autossustentável|16.580000000|16.580000000|PT2922|LOC0000000001800559|Poste|-29.759858100|-57.092510300|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|ROT0000000002409415|PT2946 >> PT2922|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017262103|PT2924|LOC0000000001800563|Poste|-29.759856000|-57.091734700|Aerial|Autossustentável|26.200000000|26.740000000|PT2925|LOC0000000001800565|Poste|-29.759856700|-57.092005600|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|ROT0000000002409412|PT2924 >> PT2925|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002100204|PT2707|LOC0000000001800129|Poste|-29.759991000|-57.099295400|Aerial|Autossustentável|57.980000000|57.980000000|PT2705|LOC0000000001800125|Poste|-29.760513900|-57.099282600|EQP0000000002100128|I01G01935|LOC0000000001800810|Poste|PT3047|-29.759907700|-57.099011800|EQP0000000002100100|I01G01934|LOC0000000001800125|Poste|PT2705|-29.760513900|-57.099282600|ROT0000000002093063|PT2707 >> PT2705|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002100204|PT2707|LOC0000000001800129|Poste|-29.759991000|-57.099295400|Aerial|Autossustentável|28.940000000|28.940000000|PT3047|LOC0000000001800810|Poste|-29.759907700|-57.099011800|EQP0000000002100128|I01G01935|LOC0000000001800810|Poste|PT3047|-29.759907700|-57.099011800|EQP0000000002100100|I01G01934|LOC0000000001800125|Poste|PT2705|-29.760513900|-57.099282600|ROT0000000002100203|PT2707 >> PT3047|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002576147|PT365|LOC0000000001795447|Poste|-29.757870600|-57.086325400|Aerial|Autossustentável|37.560000000|37.560000000|PT364|LOC0000000001795445|Poste|-29.758209400|-57.086325100|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|ROT0000000002085650|PT365 >> PT364|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002576147|PT363|LOC0000000001795443|Poste|-29.757333100|-57.086325700|Aerial|Autossustentável|27.420000000|27.420000000|PT368|LOC0000000001795453|Poste|-29.757085700|-57.086325900|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|ROT0000000002085451|PT363 >> PT368|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002576147|PT362|LOC0000000001795441|Poste|-29.757595000|-57.086325600|Aerial|Autossustentável|29.030000000|29.030000000|PT363|LOC0000000001795443|Poste|-29.757333100|-57.086325700|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|ROT0000000002085456|PT362 >> PT363|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002576147|PT362|LOC0000000001795441|Poste|-29.757595000|-57.086325600|Aerial|Autossustentável|30.550000000|30.550000000|PT365|LOC0000000001795447|Poste|-29.757870600|-57.086325400|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|ROT0000000002085641|PT362 >> PT365|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002211897|PT636|LOC0000000001795989|Poste|-29.767249000|-57.073360300|Aerial|Autossustentável|28.160000000|28.160000000|PT633|LOC0000000001795983|Poste|-29.766995000|-57.073364700|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|ROT0000000002087908|PT636 >> PT633|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002211897|PT634|LOC0000000001795985|Poste|-29.766714100|-57.073369500|Aerial|Autossustentável|11.170000000|11.170000000|PT559|LOC0000000001795835|Poste|-29.766632700|-57.073301400|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|ROT0000000002211301|PT634 >> PT559|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002211897|PT633|LOC0000000001795983|Poste|-29.766995000|-57.073364700|Aerial|Autossustentável|31.140000000|31.140000000|PT634|LOC0000000001795985|Poste|-29.766714100|-57.073369500|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|ROT0000000002087871|PT633 >> PT634|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002211897|PT559|LOC0000000001795835|Poste|-29.766632700|-57.073301400|Aerial|Autossustentável|38.130000000|38.130000000|PT558|LOC0000000001795833|Poste|-29.766629400|-57.072907100|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|ROT0000000002080989|PT559 >> PT558|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002106776|PT4190|LOC0000000001803096|Poste|-29.764075200|-57.096430900|Aerial|Autossustentável|31.880000000|31.880000000|PT4191|LOC0000000001803098|Poste|-29.764075700|-57.096101300|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|ROT0000000002105296|PT4190 >> PT4191|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002106776|PT3067|LOC0000000001800850|Poste|-29.763228100|-57.096020400|Aerial|Autossustentável|27.710000000|27.710000000|PT3078|LOC0000000001800872|Poste|-29.763478100|-57.096016500|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|ROT0000000002105293|PT3067 >> PT3078|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002106776|PT3078|LOC0000000001800872|Poste|-29.763478100|-57.096016500|Aerial|Autossustentável|27.610000000|27.610000000|PT3077|LOC0000000001800870|Poste|-29.763727100|-57.096011200|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|ROT0000000002105294|PT3078 >> PT3077|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002106776|PT4191|LOC0000000001803098|Poste|-29.764075700|-57.096101300|Aerial|Autossustentável|39.610000000|39.610000000|PT3077|LOC0000000001800870|Poste|-29.763727100|-57.096011200|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|ROT0000000002105300|PT4191 >> PT3077|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009748446|PT323|LOC0000000001795363|Poste|-29.755429700|-57.086770000|Aerial|Autossustentável|24.650000000|24.650000000|PT302|LOC0000000001795321|Poste|-29.755422500|-57.086515300|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|ROT0000000002085423|PT323 >> PT302|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009748446|PT324|LOC0000000001795365|Poste|-29.755436000|-57.086993100|Aerial|Autossustentável|21.590000000|21.590000000|PT323|LOC0000000001795363|Poste|-29.755429700|-57.086770000|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|ROT0000000002085422|PT324 >> PT323|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009748446|PT321|LOC0000000001795359|Poste|-29.755444600|-57.087293600|Aerial|Autossustentável|29.080000000|29.080000000|PT324|LOC0000000001795365|Poste|-29.755436000|-57.086993100|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|ROT0000000002085420|PT321 >> PT324|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002709045|PT2293|LOC0000000001799301|Poste|-29.759823400|-57.089428000|Aerial|Autossustentável|28.030000000|28.030000000|PT2953|LOC0000000001800621|Poste|-29.759588300|-57.089534700|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|ROT0000000002101359|PT2293 >> PT2953|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002709045|PT2953|LOC0000000001800621|Poste|-29.759588300|-57.089534700|Aerial|Autossustentável|28.820000000|28.820000000|PT2950|LOC0000000001800615|Poste|-29.759328300|-57.089537100|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|ROT0000000002080207|PT2953 >> PT2950|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002709045|PT2950|LOC0000000001800615|Poste|-29.759328300|-57.089537100|Aerial|Autossustentável|28.990000000|28.990000000|PT2951|LOC0000000001800617|Poste|-29.759066800|-57.089539600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|ROT0000000002080230|PT2950 >> PT2951|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002709045|PT2951|LOC0000000001800617|Poste|-29.759066800|-57.089539600|Aerial|Autossustentável|29.110000000|29.110000000|PT2956|LOC0000000001800627|Poste|-29.758804200|-57.089542000|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|ROT0000000002080255|PT2951 >> PT2956|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002763536|PT369|LOC0000000001795455|Poste|-29.756836200|-57.086327100|Aerial|Autossustentável|31.760000000|31.760000000|PT4204|LOC0000000002098777|Poste|-29.756557500|-57.086250700|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000002098838|I01G01791|LOC0000000002098777|Poste|PT4204|-29.756557500|-57.086250700|ROT0000000002098834|PT369 >> PT4204|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002763536|PT368|LOC0000000001795453|Poste|-29.757085700|-57.086325900|Aerial|Autossustentável|27.660000000|27.660000000|PT369|LOC0000000001795455|Poste|-29.756836200|-57.086327100|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000002098838|I01G01791|LOC0000000002098777|Poste|PT4204|-29.756557500|-57.086250700|ROT0000000002085452|PT368 >> PT369|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002763536|PT368|LOC0000000001795453|Poste|-29.757085700|-57.086325900|Aerial|Autossustentável|12.950000000|12.950000000|PT481|LOC0000000001795679|Poste|-29.757000900|-57.086233800|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000002098838|I01G01791|LOC0000000002098777|Poste|PT4204|-29.756557500|-57.086250700|ROT0000000002568845|PT368 >> PT481|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015471018|PT3611|LOC0000000001801938|Poste|-29.770934700|-57.086321100|Aerial|Autossustentável|19.170000000|19.170000000|PT3437|LOC0000000001801590|Poste|-29.771024700|-57.086151800|EQP0000000002101299|I01G0451|LOC0000000001801938|Poste|PT3611|-29.770934700|-57.086321100|EQP0000000015460435|I01GP450|LOC0000000002225674|MDU|3570_97502810|-29.771315000|-57.086397800|ROT0000000004395390|PT3611 >> PT3437|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015471018|PT3438|LOC0000000001801592|Poste|-29.771263200|-57.086157900|Aerial|Autossustentável|26.440000000|26.440000000|PT3437|LOC0000000001801590|Poste|-29.771024700|-57.086151800|EQP0000000002101299|I01G0451|LOC0000000001801938|Poste|PT3611|-29.770934700|-57.086321100|EQP0000000015460435|I01GP450|LOC0000000002225674|MDU|3570_97502810|-29.771315000|-57.086397800|ROT0000000002091257|PT3438 >> PT3437|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002103680|PT2687|LOC0000000001800089|Poste|-29.757723000|-57.099322000|Aerial|Autossustentável|127.520000000|127.520000000|PT2719|LOC0000000001800153|Poste|-29.758873200|-57.099305700|EQP0000000002103054|I01G01850|LOC0000000001800153|Poste|PT2719|-29.758873200|-57.099305700|EQP0000000002103081|I01G01849|LOC0000000001800089|Poste|PT2687|-29.757723000|-57.099322000|ROT0000000002059532|PT2687 >> PT2719|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014479648|PT1180|LOC0000000001797074|Poste|-29.750446000|-57.088031200|Aerial|Autossustentável|30.060000000|30.060000000|PT1177|LOC0000000001797068|Poste|-29.750717100|-57.088025300|EQP0000000002631602|RSUGNHUB-43|LOC0000000001796980|Poste|PT1133|-29.751130800|-57.087960000|EQP0000000014478853|I01GP1233|LOC0000000002190877|MDU|1239_97501575|-29.750296900|-57.087933200|ROT0000000002088613|PT1180 >> PT1177|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014479648|PT1178|LOC0000000001797070|Poste|-29.750869400|-57.088021700|Aerial|Autossustentável|20.900000000|20.900000000|PT1139|LOC0000000001796992|Poste|-29.751057900|-57.088017300|EQP0000000002631602|RSUGNHUB-43|LOC0000000001796980|Poste|PT1133|-29.751130800|-57.087960000|EQP0000000014478853|I01GP1233|LOC0000000002190877|MDU|1239_97501575|-29.750296900|-57.087933200|ROT0000000002088604|PT1178 >> PT1139|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014479648|PT1133|LOC0000000001796980|Poste|-29.751130800|-57.087960000|Aerial|Autossustentável|9.800000000|9.800000000|PT1139|LOC0000000001796992|Poste|-29.751057900|-57.088017300|EQP0000000002631602|RSUGNHUB-43|LOC0000000001796980|Poste|PT1133|-29.751130800|-57.087960000|EQP0000000014478853|I01GP1233|LOC0000000002190877|MDU|1239_97501575|-29.750296900|-57.087933200|ROT0000000004771783|PT1133 >> PT1139|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014479648|PT1177|LOC0000000001797068|Poste|-29.750717100|-57.088025300|Aerial|Autossustentável|16.890000000|16.890000000|PT1178|LOC0000000001797070|Poste|-29.750869400|-57.088021700|EQP0000000002631602|RSUGNHUB-43|LOC0000000001796980|Poste|PT1133|-29.751130800|-57.087960000|EQP0000000014478853|I01GP1233|LOC0000000002190877|MDU|1239_97501575|-29.750296900|-57.087933200|ROT0000000002088616|PT1177 >> PT1178|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1240|LOC0000000001797194|Poste|-29.755386500|-57.082750400|Aerial|Autossustentável|31.470000000|31.470000000|PT1239|LOC0000000001797192|Poste|-29.755378100|-57.082425200|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049967|PT1240 >> PT1239|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1245|LOC0000000001797204|Poste|-29.755394900|-57.083077000|Aerial|Autossustentável|31.600000000|31.600000000|PT1240|LOC0000000001797194|Poste|-29.755386500|-57.082750400|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049941|PT1245 >> PT1240|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1241|LOC0000000001797196|Poste|-29.755488700|-57.082004900|Aerial|Autossustentável|26.150000000|26.150000000|PT1230|LOC0000000001797174|Poste|-29.755481700|-57.081734700|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002050264|PT1241 >> PT1230|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1243|LOC0000000001797200|Poste|-29.755406400|-57.083747200|Aerial|Autossustentável|39.810000000|39.810000000|PT1246|LOC0000000001797206|Poste|-29.755400300|-57.083335700|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049853|PT1243 >> PT1246|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1246|LOC0000000001797206|Poste|-29.755400300|-57.083335700|Aerial|Autossustentável|25.030000000|25.030000000|PT1245|LOC0000000001797204|Poste|-29.755394900|-57.083077000|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049895|PT1246 >> PT1245|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1233|LOC0000000001797180|Poste|-29.755415100|-57.084331300|Aerial|Autossustentável|32.520000000|32.520000000|PT1244|LOC0000000001797202|Poste|-29.755410100|-57.083995100|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049778|PT1233 >> PT1244|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1239|LOC0000000001797192|Poste|-29.755378100|-57.082425200|Aerial|Autossustentável|28.130000000|28.130000000|PT1242|LOC0000000001797198|Poste|-29.755370600|-57.082134500|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002085100|PT1239 >> PT1242|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1241|LOC0000000001797196|Poste|-29.755488700|-57.082004900|Aerial|Autossustentável|18.120000000|18.120000000|PT1242|LOC0000000001797198|Poste|-29.755370600|-57.082134500|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002090801|PT1241 >> PT1242|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1234|LOC0000000001797182|Poste|-29.755420900|-57.084722400|Aerial|Autossustentável|37.830000000|37.830000000|PT1233|LOC0000000001797180|Poste|-29.755415100|-57.084331300|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049752|PT1234 >> PT1233|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002627425|PT1244|LOC0000000001797202|Poste|-29.755410100|-57.083995100|Aerial|Autossustentável|33.120000000|33.120000000|PT1243|LOC0000000001797200|Poste|-29.755406400|-57.083747200|EQP0000000002587828|RSUGNHUB-65|LOC0000000001797182|Poste|PT1234|-29.755420900|-57.084722400|EQP0000000002589222|RSUGNHUB-64|LOC0000000001797174|Poste|PT1230|-29.755481700|-57.081734700|ROT0000000002049823|PT1244 >> PT1243|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017434294|PT1622|LOC0000000001797958|Poste|-29.759228900|-57.072016200|Aerial|Autossustentável|39.970000000|39.970000000|PT1619|LOC0000000001797952|Poste|-29.758868400|-57.072024200|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017434226|I01GP832|LOC0000000002229549|MDU|2161(5)_97502472|-29.758806700|-57.071112200|ROT0000000002036647|PT1622 >> PT1619|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002819684|PT828|LOC0000000001796373|Poste|-29.766143700|-57.080902500|Aerial|Autossustentável|26.280000000|26.280000000|PT827|LOC0000000001796371|Poste|-29.766341100|-57.081053000|EQP0000000002815623|I01G0563|LOC0000000001796367|Poste|PT825|-29.765971700|-57.080771300|EQP0000000002816471|I01G0562|LOC0000000001796393|Poste|PT838|-29.766697300|-57.081071300|ROT0000000002093544|PT828 >> PT827|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002819684|PT825|LOC0000000001796367|Poste|-29.765971700|-57.080771300|Aerial|Autossustentável|22.900000000|22.900000000|PT828|LOC0000000001796373|Poste|-29.766143700|-57.080902500|EQP0000000002815623|I01G0563|LOC0000000001796367|Poste|PT825|-29.765971700|-57.080771300|EQP0000000002816471|I01G0562|LOC0000000001796393|Poste|PT838|-29.766697300|-57.081071300|ROT0000000002093543|PT825 >> PT828|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002819684|PT827|LOC0000000001796371|Poste|-29.766341100|-57.081053000|Aerial|Autossustentável|39.520000000|39.520000000|PT838|LOC0000000001796393|Poste|-29.766697300|-57.081071300|EQP0000000002815623|I01G0563|LOC0000000001796367|Poste|PT825|-29.765971700|-57.080771300|EQP0000000002816471|I01G0562|LOC0000000001796393|Poste|PT838|-29.766697300|-57.081071300|ROT0000000002816647|PT827 >> PT838|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002099421|PT2763|LOC0000000001800241|Poste|-29.757060900|-57.093995000|Aerial|Autossustentável|33.450000000|33.450000000|PT2808|LOC0000000001800331|Poste|-29.757053500|-57.093649300|EQP0000000002099062|I01G01798|LOC0000000001800331|Poste|PT2808|-29.757053500|-57.093649300|EQP0000000002099092|I01G01797|LOC0000000001800029|Poste|PT2657|-29.757074800|-57.095251000|ROT0000000002086168|PT2763 >> PT2808|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002099421|PT2843|LOC0000000001800401|Poste|-29.757065300|-57.094316800|Aerial|Autossustentável|33.560000000|33.560000000|PT2763|LOC0000000001800241|Poste|-29.757060900|-57.093995000|EQP0000000002099062|I01G01798|LOC0000000001800331|Poste|PT2808|-29.757053500|-57.093649300|EQP0000000002099092|I01G01797|LOC0000000001800029|Poste|PT2657|-29.757074800|-57.095251000|ROT0000000002086178|PT2843 >> PT2763|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002099421|PT2657|LOC0000000001800029|Poste|-29.757074800|-57.095251000|Aerial|Autossustentável|28.840000000|28.840000000|PT2663|LOC0000000001800041|Poste|-29.757073300|-57.094952800|EQP0000000002099062|I01G01798|LOC0000000001800331|Poste|PT2808|-29.757053500|-57.093649300|EQP0000000002099092|I01G01797|LOC0000000001800029|Poste|PT2657|-29.757074800|-57.095251000|ROT0000000002086195|PT2657 >> PT2663|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
