IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000021273044|77912|LOC0000000011690018|Poste|-28.230288000|-48.673143500|Aerial|Cordoalha|32.140000000|32.140000000|77913|LOC0000000011690019|Poste|-28.230023400|-48.673009400|EQP0000000011991135|CAIXA DE EMENDA GENERICA 3|LOC0000000011613004|Poste|77893|-28.229434800|-48.672555600|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|ROT0000000021369810|77912 >> 77913|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273044|77937|LOC0000000011617572|Poste|-28.231052700|-48.673499500|Aerial|Cordoalha|31.490000000|31.490000000|77936|LOC0000000011690040|Poste|-28.230789400|-48.673379000|EQP0000000011991135|CAIXA DE EMENDA GENERICA 3|LOC0000000011613004|Poste|77893|-28.229434800|-48.672555600|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|ROT0000000021369807|77937 >> 77936|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273044|77935|LOC0000000011690039|Poste|-28.230584600|-48.673285100|Aerial|Cordoalha|35.690000000|35.690000000|77912|LOC0000000011690018|Poste|-28.230288000|-48.673143500|EQP0000000011991135|CAIXA DE EMENDA GENERICA 3|LOC0000000011613004|Poste|77893|-28.229434800|-48.672555600|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|ROT0000000021369809|77935 >> 77912|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273044|77938|LOC0000000011690084|Poste|-28.231301600|-48.673613200|Aerial|Cordoalha|29.760000000|29.760000000|77937|LOC0000000011617572|Poste|-28.231052700|-48.673499500|EQP0000000011991135|CAIXA DE EMENDA GENERICA 3|LOC0000000011613004|Poste|77893|-28.229434800|-48.672555600|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|ROT0000000021369806|77938 >> 77937|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021273044|77936|LOC0000000011690040|Poste|-28.230789400|-48.673379000|Aerial|Cordoalha|24.500000000|24.500000000|77935|LOC0000000011690039|Poste|-28.230584600|-48.673285100|EQP0000000011991135|CAIXA DE EMENDA GENERICA 3|LOC0000000011613004|Poste|77893|-28.229434800|-48.672555600|EQP0000000011990962|CAIXA DE EMENDA GENERICA 51|LOC0000000011624259|Poste|77977|-28.231560900|-48.673731500|ROT0000000021369808|77936 >> 77935|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021274863|79008|LOC0000000011683190|Poste|-28.241551100|-48.671998600|Aerial|Cordoalha|21.040000000|21.040000000|CATARINA (CENTRO) 1136 2763|LOC0000000011948405|MDU|-28.241444200|-48.672175800|EQP0000000011991140|CAIXA DE EMENDA GENERICA 8|LOC0000000011611432|Poste|78889|-28.240944600|-48.670998300|EQP0000000012009378|I01GP1865|LOC0000000011948405|MDU|CATARINA (CENTRO) 1136 2763|-28.241444200|-48.672175800|ROT0000000396357404|79008 >> CATARINA (CENTRO) 1136 2763|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021274863|79008|LOC0000000011683190|Poste|-28.241551100|-48.671998600|Aerial|Cordoalha|35.230000000|35.230000000|79009|LOC0000000011683191|Poste|-28.241373500|-48.671700900|EQP0000000011991140|CAIXA DE EMENDA GENERICA 8|LOC0000000011611432|Poste|78889|-28.240944600|-48.670998300|EQP0000000012009378|I01GP1865|LOC0000000011948405|MDU|CATARINA (CENTRO) 1136 2763|-28.241444200|-48.672175800|ROT0000000021370900|79008 >> 79009|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021274863|78889|LOC0000000011611432|Poste|-28.240944600|-48.670998300|Aerial|Cordoalha|59.650000000|59.650000000|79010|LOC0000000011683192|Poste|-28.241252100|-48.671497200|EQP0000000011991140|CAIXA DE EMENDA GENERICA 8|LOC0000000011611432|Poste|78889|-28.240944600|-48.670998300|EQP0000000012009378|I01GP1865|LOC0000000011948405|MDU|CATARINA (CENTRO) 1136 2763|-28.241444200|-48.672175800|ROT0000000021371870|78889 >> 79010|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021274863|79009|LOC0000000011683191|Poste|-28.241373500|-48.671700900|Aerial|Cordoalha|24.100000000|24.100000000|79010|LOC0000000011683192|Poste|-28.241252100|-48.671497200|EQP0000000011991140|CAIXA DE EMENDA GENERICA 8|LOC0000000011611432|Poste|78889|-28.240944600|-48.670998300|EQP0000000012009378|I01GP1865|LOC0000000011948405|MDU|CATARINA (CENTRO) 1136 2763|-28.241444200|-48.672175800|ROT0000000021370901|79009 >> 79010|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79216|LOC0000000011685462|Poste|-28.250322600|-48.677244600|Aerial|Cordoalha|25.730000000|25.730000000|79217|LOC0000000011619707|Poste|-28.250553200|-48.677275400|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021375192|79216 >> 79217|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79213|LOC0000000011685459|Poste|-28.250014000|-48.677508100|Aerial|Cordoalha|20.240000000|20.240000000|79214|LOC0000000011685460|Poste|-28.250116700|-48.677337500|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021375189|79213 >> 79214|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79215|LOC0000000011685461|Poste|-28.250207800|-48.677186500|Aerial|Cordoalha|13.940000000|13.940000000|79216|LOC0000000011685462|Poste|-28.250322600|-48.677244600|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021375191|79215 >> 79216|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79212|LOC0000000011685458|Poste|-28.250019600|-48.677560400|Aerial|Cordoalha|5.170000000|5.170000000|79213|LOC0000000011685459|Poste|-28.250014000|-48.677508100|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021375188|79212 >> 79213|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79210|LOC0000000011622876|Poste|-28.250527400|-48.677894800|Aerial|Cordoalha|65.150000000|65.150000000|79212|LOC0000000011685458|Poste|-28.250019600|-48.677560400|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021369371|79210 >> 79212|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021283924|79214|LOC0000000011685460|Poste|-28.250116700|-48.677337500|Aerial|Cordoalha|17.930000000|17.930000000|79215|LOC0000000011685461|Poste|-28.250207800|-48.677186500|EQP0000000011991178|I01G01742|LOC0000000011622876|Poste|79210|-28.250527400|-48.677894800|EQP0000000011991179|I01G01740|LOC0000000011619707|Poste|79217|-28.250553200|-48.677275400|ROT0000000021375190|79214 >> 79215|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280555|77851|LOC0000000011689834|Poste|-28.228659500|-48.671467500|Aerial|Cordoalha|35.750000000|35.750000000|77852|LOC0000000011689835|Poste|-28.228794800|-48.671136900|EQP0000000011991104|I01G0367|LOC0000000011612985|Poste|77850|-28.228458500|-48.671801800|EQP0000000011991105|I01G0366|LOC0000000011611433|Poste|77822|-28.229121800|-48.670119400|ROT0000000021368178|77851 >> 77852|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280555|77850|LOC0000000011612985|Poste|-28.228458500|-48.671801800|Aerial|Cordoalha|39.660000000|39.660000000|77851|LOC0000000011689834|Poste|-28.228659500|-48.671467500|EQP0000000011991104|I01G0367|LOC0000000011612985|Poste|77850|-28.228458500|-48.671801800|EQP0000000011991105|I01G0366|LOC0000000011611433|Poste|77822|-28.229121800|-48.670119400|ROT0000000021368177|77850 >> 77851|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280555|77852|LOC0000000011689835|Poste|-28.228794800|-48.671136900|Aerial|Cordoalha|45.610000000|45.610000000|77853|LOC0000000011689836|Poste|-28.228987400|-48.670726300|EQP0000000011991104|I01G0367|LOC0000000011612985|Poste|77850|-28.228458500|-48.671801800|EQP0000000011991105|I01G0366|LOC0000000011611433|Poste|77822|-28.229121800|-48.670119400|ROT0000000021368179|77852 >> 77853|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280555|77853|LOC0000000011689836|Poste|-28.228987400|-48.670726300|Aerial|Cordoalha|61.400000000|61.400000000|77822|LOC0000000011611433|Poste|-28.229121800|-48.670119400|EQP0000000011991104|I01G0367|LOC0000000011612985|Poste|77850|-28.228458500|-48.671801800|EQP0000000011991105|I01G0366|LOC0000000011611433|Poste|77822|-28.229121800|-48.670119400|ROT0000000021368180|77853 >> 77822|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278686|80266|LOC0000000011683824|Poste|-28.271785500|-48.694198000|Aerial|Cordoalha|28.360000000|28.360000000|79515|LOC0000000011684360|Poste|-28.271539500|-48.694118300|EQP0000000011990862|I01G01214|LOC0000000011623950|Poste|79522|-28.271205500|-48.694001200|EQP0000000011990870|I01G01212|LOC0000000011619663|Poste|80267|-28.271800200|-48.694301700|ROT0000000021369187|80266 >> 79515|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278686|80266|LOC0000000011683824|Poste|-28.271785500|-48.694198000|Aerial|Cordoalha|10.300000000|10.300000000|80267|LOC0000000011619663|Poste|-28.271800200|-48.694301700|EQP0000000011990862|I01G01214|LOC0000000011623950|Poste|79522|-28.271205500|-48.694001200|EQP0000000011990870|I01G01212|LOC0000000011619663|Poste|80267|-28.271800200|-48.694301700|ROT0000000021374612|80266 >> 80267|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278686|79515|LOC0000000011684360|Poste|-28.271539500|-48.694118300|Aerial|Cordoalha|38.760000000|38.760000000|79522|LOC0000000011623950|Poste|-28.271205500|-48.694001200|EQP0000000011990862|I01G01214|LOC0000000011623950|Poste|79522|-28.271205500|-48.694001200|EQP0000000011990870|I01G01212|LOC0000000011619663|Poste|80267|-28.271800200|-48.694301700|ROT0000000021369188|79515 >> 79522|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282274|78458|LOC0000000011685978|Poste|-28.239010100|-48.667531200|Aerial|Cordoalha|39.790000000|39.790000000|78459|LOC0000000011685979|Poste|-28.238806600|-48.667197200|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990900|I01GP860|LOC0000000011977909|MDU|CATARINA (CENTRO) 519 1544|-28.238642100|-48.666847600|ROT0000000021369294|78458 >> 78459|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282274|78459|LOC0000000011685979|Poste|-28.238806600|-48.667197200|Aerial|Cordoalha|27.230000000|27.230000000|78460|LOC0000000011685980|Poste|-28.238667300|-48.666968600|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990900|I01GP860|LOC0000000011977909|MDU|CATARINA (CENTRO) 519 1544|-28.238642100|-48.666847600|ROT0000000021369295|78459 >> 78460|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282274|78460|LOC0000000011685980|Poste|-28.238667300|-48.666968600|Aerial|Cordoalha|12.200000000|12.200000000|CATARINA (CENTRO) 519 1544|LOC0000000011977909|MDU|-28.238642100|-48.666847600|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990900|I01GP860|LOC0000000011977909|MDU|CATARINA (CENTRO) 519 1544|-28.238642100|-48.666847600|ROT0000000396358714|78460 >> CATARINA (CENTRO) 519 1544|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282274|78455|LOC0000000011625099|Poste|-28.239219100|-48.667845500|Aerial|Cordoalha|38.570000000|38.570000000|78458|LOC0000000011685978|Poste|-28.239010100|-48.667531200|EQP0000000012007300|CAIXA DE EMENDA GENERICA 32|LOC0000000011625099|Poste|78455|-28.239219100|-48.667845500|EQP0000000011990900|I01GP860|LOC0000000011977909|MDU|CATARINA (CENTRO) 519 1544|-28.238642100|-48.666847600|ROT0000000021369293|78455 >> 78458|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275246|77993|LOC0000000011689624|Poste|-28.232878600|-48.674824600|Aerial|Cordoalha|36.210000000|36.210000000|78046|LOC0000000011689370|Poste|-28.232994400|-48.674479600|EQP0000000011990949|CAIXA DE EMENDA GENERICA 48|LOC0000000011625098|Poste|78045|-28.232891000|-48.674292100|EQP0000000011990955|I01GPF475|LOC0000000011607562|Ponto de Interesse|PONTOINTERESSE165|-28.232743800|-48.674954100|ROT0000000021372415|77993 >> 78046|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275246|77994|LOC0000000011689625|Poste|-28.232790400|-48.675087500|Aerial|Cordoalha|14.080000000|14.080000000|PONTOINTERESSE165|LOC0000000011607562|Indefinido|-28.232743800|-48.674954100|EQP0000000011990949|CAIXA DE EMENDA GENERICA 48|LOC0000000011625098|Poste|78045|-28.232891000|-48.674292100|EQP0000000011990955|I01GPF475|LOC0000000011607562|Ponto de Interesse|PONTOINTERESSE165|-28.232743800|-48.674954100|ROT0000000021372427|77994 >> OUTROS165|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
